customerID,gender,SeniorCitizen,Partner,Depndents,Churn
CUST50499,Male,No,Yes,No,Yes
CUST50500,Male,No,Unknown,Yes,Yes
CUST50501,Female,Yes,Yes,No,Yes
CUST50502,Female,No,No,No,No
CUST50503,Male,Yes,No,No,No
CUST50504,Male,No,No,No,Yes
CUST50505,Female,No,No,Unknow,Yes
CUST50506,Female,No,No,No,Yes
CUST50507,Female,No,No,No,No
CUST50508,Female,Yes,No,No,Yes
CUST50509,Female,Yes,Yes,No,Yes
CUST50510,Female,Yes,Yes,No,No
CUST50511,Female,No,No,No,No
CUST50512,Male,No,No,Yes,Yes
CUST50513,Female,No,Yes,Yes,No
CUST50514,Female,Yes,Yes,No,No
CUST50515,Female,No,Yes,Yes,No
CUST50516,Male,No,Yes,No,No
CUST50517,Female,No,Yes,No,No
CUST50518,Female,No,No,No,No
CUST50519,Female,No,No,No,Yes
CUST50520,Female,No,No,No,No
CUST50521,Female,No,Unknown,Yes,Yes
CUST50522,Female,No,Yes,No,No
CUST50523,Male,No,No,Yes,No
CUST50524,Male,Yes,No,No,Yes
CUST50525,Male,No,No,No,Yes
CUST50526,Male,No,Yes,Yes,No
CUST50527,Female,Unknown,No,No,Yes
CUST50528,Male,No,Yes,No,No
CUST50529,Male,No,No,Yes,Yes
CUST50530,Female,No,Yes,Yes,Yes
CUST50531,Male,No,No,Unknow,No
CUST50532,Female,No,No,No,Yes
CUST50533,Female,No,No,No,Yes
CUST50534,Female,No,No,No,No
CUST50535,Female,Yes,No,No,No
CUST50536,Female,No,Yes,No,No
CUST50537,Female,Yes,No,Yes,Yes
CUST50538,Male,No,No,Yes,Yes
CUST50539,Female,No,No,No,No
CUST50540,Female,Yes,Yes,No,Yes
CUST50541,Female,No,No,No,No
CUST50542,Female,No,No,No,No
CUST50543,Female,No,Unknown,No,Yes
CUST50544,Male,No,Yes,No,Yes
CUST50545,Male,No,No,Yes,Yes
CUST50546,Male,Yes,No,No,Yes
CUST50547,Female,No,Unknown,No,Yes
CUST50548,Female,No,No,Yes,No
CUST50549,Female,Yes,Unknown,No,Yes
CUST50550,Female,No,Yes,No,No
CUST50551,Female,No,Yes,No,Yes
CUST50552,Female,No,No,No,Yes
CUST50553,Female,No,Yes,No,No
CUST50554,Female,No,No,Yes,No
CUST50555,Female,No,No,No,Yes
CUST50556,Female,Yes,No,No,No
CUST50557,Male,No,No,Yes,No
CUST50558,Female,No,No,Yes,Yes
CUST50559,Male,No,Yes,No,No
CUST50560,Male,No,Yes,No,Yes
CUST50561,Male,No,Unknown,Unknow,No
CUST50562,Female,No,No,No,Yes
CUST50563,Female,No,Yes,No,No
CUST50564,Female,No,Yes,No,No
CUST50565,Female,No,No,Yes,Yes
CUST50566,Male,Yes,No,No,Yes
CUST50567,Male,Yes,No,No,Yes
CUST50568,Female,Yes,Yes,Unknow,No
CUST50569,Female,No,No,No,Yes
CUST50570,Male,No,Yes,Yes,No
CUST50571,Female,No,No,Yes,Yes
CUST50572,Male,No,Yes,No,No
CUST50573,Male,No,No,No,Yes
CUST50574,Female,No,No,No,No
CUST50575,Female,Yes,No,No,No
CUST50576,Female,No,No,No,No
CUST50577,Male,No,Yes,Unknow,Yes
CUST50578,Male,No,Yes,Yes,Yes
CUST50579,Male,No,Yes,No,No
CUST50580,Female,No,Yes,No,No
CUST50581,Male,Yes,No,Yes,No
CUST50582,Male,No,No,No,No
CUST50583,Male,No,No,No,No
CUST50584,Female,Yes,No,No,No
CUST50585,Female,Yes,No,No,No
CUST50586,Male,No,Yes,Yes,Yes
CUST50587,Female,Yes,Yes,No,No
CUST50588,Male,No,Yes,Yes,Yes
CUST50589,Male,No,Yes,Yes,No
CUST50590,Female,No,No,Yes,No
CUST50591,Female,No,Yes,Unknow,Yes
CUST50592,Male,No,Yes,Yes,No
CUST50593,Female,Yes,Unknown,No,Yes
CUST50594,Male,No,Yes,No,Yes
CUST50595,Male,No,Yes,No,Yes
CUST50596,Female,No,No,Yes,No
CUST50597,Female,No,Yes,No,Yes
CUST50598,Male,Yes,No,No,No
CUST50599,Female,No,No,No,Yes
CUST50600,Unknown,No,Yes,No,No
CUST50601,Male,No,No,No,No
CUST50602,Female,Yes,Unknown,No,No
CUST50603,Female,Yes,No,No,Yes
CUST50604,Male,Yes,No,No,Yes
CUST50605,Female,No,No,No,Yes
CUST50606,Male,Yes,Yes,No,Yes
CUST50607,Female,No,Yes,No,Yes
CUST50608,Female,Yes,Yes,No,No
CUST50609,Female,No,Yes,No,Yes
CUST50610,Female,No,Yes,Yes,Yes
CUST50611,Male,Yes,Yes,No,No
CUST50612,Female,No,Yes,No,Yes
CUST50613,Male,No,No,No,No
CUST50614,Male,No,No,No,No
CUST50615,Female,No,No,Yes,Yes
CUST50616,Female,Yes,No,No,No
CUST50617,Male,No,Unknown,No,Yes
CUST50618,Male,No,Yes,No,Yes
CUST50619,Male,No,Yes,No,Yes
CUST50620,Male,No,No,No,No
CUST50621,Male,No,Yes,No,Yes
CUST50622,Female,No,Yes,Unknow,Yes
CUST50623,Male,No,No,No,Yes
CUST50624,Male,Yes,Yes,Yes,Yes
CUST50625,Male,Yes,Yes,No,Yes
CUST50626,Male,No,Yes,No,No
CUST50627,Male,No,No,Yes,No
CUST50628,Male,No,Yes,Yes,Yes
CUST50629,Female,Unknown,No,Yes,No
CUST50630,Female,Yes,Yes,No,No
CUST50631,Male,No,No,No,Yes
CUST50632,Female,No,Yes,No,Yes
CUST50633,Female,No,No,No,Yes
CUST50634,Male,No,Yes,Yes,No
CUST50635,Male,No,Yes,No,No
CUST50636,Female,No,Yes,No,Yes
CUST50637,Female,No,Yes,No,Yes
CUST50638,Female,No,Yes,No,No
CUST50639,Male,Yes,Yes,No,Yes
CUST50640,Male,No,Yes,No,Yes
CUST50641,Female,No,No,No,No
CUST50642,Female,No,Yes,Yes,No
CUST50643,Female,No,Yes,Unknow,No
CUST50644,Male,Unknown,No,No,Yes
CUST50645,Male,No,No,No,Yes
CUST50646,Female,No,Yes,Yes,No
CUST50647,Female,No,No,No,Yes
CUST50648,Female,No,Yes,No,Yes
CUST50649,Male,No,No,No,No
CUST50650,Male,No,Yes,No,No
CUST50651,Male,No,Yes,No,No
CUST50652,Male,No,Yes,No,No
CUST50653,Female,No,Yes,No,No
CUST50654,Male,No,Unknown,Yes,No
CUST50655,Female,Yes,No,Yes,No
CUST50656,Male,No,No,Yes,No
CUST50657,Female,Yes,Unknown,No,No
CUST50658,Male,No,Unknown,No,No
CUST50659,Male,Yes,Yes,No,No
CUST50660,Male,No,Yes,Yes,No
CUST50661,Male,No,Yes,Yes,No
CUST50662,Female,No,No,Yes,Yes
CUST50663,Female,No,Unknown,No,Yes
CUST50664,Male,No,No,Yes,Yes
CUST50665,Female,No,No,No,No
CUST50666,Male,No,No,No,No
CUST50667,Male,No,No,No,No
CUST50668,Male,No,Yes,No,No
CUST50669,Female,No,Yes,Yes,Yes
CUST50670,Male,No,Yes,Yes,Yes
CUST50671,Female,Unknown,No,Yes,No
CUST50672,Male,No,No,Yes,No
CUST50673,Male,No,No,No,Yes
CUST50674,Male,No,No,Yes,Yes
CUST50675,Male,Yes,No,Unknow,Yes
CUST50676,Male,No,Yes,No,No
CUST50677,Male,No,Yes,No,Yes
CUST50678,Female,No,No,Yes,No
CUST50679,Female,No,No,No,No
CUST50680,Male,No,Yes,No,Yes
CUST50681,Male,No,Yes,Yes,No
CUST50682,Male,No,No,Yes,Yes
CUST50683,Female,No,Yes,Unknow,No
CUST50684,Female,No,Yes,No,No
CUST50685,Female,No,No,No,No
CUST50686,Male,No,No,No,Yes
CUST50687,Female,No,No,No,No
CUST50688,Female,Yes,No,No,No
CUST50689,Male,No,No,No,Yes
CUST50690,Female,No,Yes,No,Yes
CUST50691,Male,No,Yes,No,No
CUST50692,Female,Yes,Yes,No,No
CUST50693,Female,No,Yes,No,Yes
CUST50694,Male,No,No,No,No
CUST50695,Male,Yes,Yes,Yes,No
CUST50696,Male,No,No,No,Yes
CUST50697,Male,No,Yes,No,Yes
CUST50698,Male,No,Yes,No,No
CUST50699,Female,No,No,Yes,No
CUST50700,Female,No,Yes,No,Yes
CUST50701,Male,Yes,Yes,No,No
CUST50702,Male,No,Yes,Unknow,Yes
CUST50703,Female,Yes,No,Unknow,Yes
CUST50704,Male,Yes,No,Yes,No
CUST50705,Female,Yes,No,Yes,Yes
CUST50706,Male,No,Yes,No,Yes
CUST50707,Female,No,No,Yes,Yes
CUST50708,Female,No,Yes,No,No
CUST50709,Male,No,No,Yes,No
CUST50710,Female,No,No,No,No
CUST50711,Male,No,No,No,Yes
CUST50712,Male,No,No,No,Yes
CUST50713,Female,No,Yes,No,Yes
CUST50714,Male,No,No,Yes,No
CUST50715,Female,No,Yes,Unknow,No
CUST50716,Male,Yes,No,No,No
CUST50717,Female,No,Yes,No,No
CUST50718,Female,No,Yes,No,Yes
CUST50719,Male,Yes,No,No,Yes
CUST50720,Female,Unknown,No,Yes,No
CUST50721,Female,No,Yes,No,No
CUST50722,Male,No,Yes,Unknow,No
CUST50723,Female,No,Yes,Yes,No
CUST50724,Female,Yes,No,Yes,No
CUST50725,Male,Yes,Yes,No,Yes
CUST50726,Female,No,Yes,No,Yes
CUST50727,Male,No,Yes,No,No
CUST50728,Male,No,Yes,No,No
CUST50729,Female,No,Yes,Yes,Yes
CUST50730,Male,No,No,No,No
CUST50731,Female,No,Yes,No,No
CUST50732,Male,No,Yes,No,No
CUST50733,Female,No,No,Unknow,No
CUST50734,Female,No,Yes,No,No
CUST50735,Female,Yes,Unknown,No,No
CUST50736,Female,Yes,No,No,No
CUST50737,Male,No,Yes,No,No
CUST50738,Female,No,No,Yes,No
CUST50739,Male,No,Yes,No,Yes
CUST50740,Female,Yes,No,No,No
CUST50741,Male,No,No,Unknow,No
CUST50742,Male,No,No,No,Yes
CUST50743,Male,Yes,Yes,Yes,No
CUST50744,Male,No,Yes,No,No
CUST50745,Female,No,Yes,No,Yes
CUST50746,Female,No,Yes,Yes,No
CUST50747,Male,No,No,No,No
CUST50748,Female,No,No,No,Yes
CUST50749,Female,Yes,No,No,No
CUST50750,Female,Yes,Yes,Yes,No
CUST50751,Female,No,Yes,Yes,No
CUST50752,Female,Yes,Yes,Yes,No
CUST50753,Female,Yes,No,No,No
CUST50754,Female,No,Yes,No,No
CUST50755,Male,No,No,Yes,Yes
CUST50756,Male,No,Yes,Yes,Yes
CUST50757,Male,No,No,No,No
CUST50758,Female,No,Yes,No,Yes
CUST50759,Female,No,No,Yes,No
CUST50760,Male,No,No,Unknow,No
CUST50761,Female,No,No,No,No
CUST50762,Female,Yes,No,No,No
CUST50763,Male,No,Yes,No,Yes
CUST50764,Male,No,No,No,Yes
CUST50765,Male,No,No,Yes,Yes
CUST50766,Female,No,No,No,Yes
CUST50767,Male,No,No,Unknow,No
CUST50768,Male,No,No,Unknow,No
CUST50769,Female,No,Yes,No,Yes
CUST50770,Male,Yes,Unknown,No,No
CUST50771,Female,No,Yes,No,No
CUST50772,Female,Yes,No,Yes,Yes
CUST50773,Female,No,Unknown,No,Yes
CUST50774,Unknown,No,No,No,Yes
CUST50775,Female,Yes,Yes,Yes,No
CUST50776,Male,No,No,No,No
CUST50777,Female,No,Yes,Yes,No
CUST50778,Female,No,Yes,Yes,Yes
CUST50779,Female,No,No,Yes,Yes
CUST50780,Male,No,No,Unknow,Yes
CUST50781,Male,No,Yes,No,Yes
CUST50782,Female,No,Unknown,Yes,Yes
CUST50783,Female,No,No,No,No
CUST50784,Male,No,Yes,Yes,Yes
CUST50785,Female,No,Yes,Yes,No
CUST50786,Female,No,Yes,No,Yes
CUST50787,Female,No,Unknown,No,No
CUST50788,Male,Yes,Yes,No,No
CUST50789,Female,No,No,Yes,No
CUST50790,Male,No,No,No,Yes
CUST50791,Male,No,Yes,No,No
CUST50792,Male,No,Yes,No,Yes
CUST50793,Female,No,No,Yes,Yes
CUST50794,Female,No,Yes,No,Yes
CUST50795,Male,No,Yes,Yes,No
CUST50796,Female,No,No,No,No
CUST50797,Male,No,Yes,Unknow,Yes
CUST50798,Female,No,No,No,Yes
CUST50799,Male,Yes,No,No,No
CUST50800,Male,No,Yes,Yes,No
CUST50801,Male,No,Yes,Yes,Yes
CUST50802,Female,No,Yes,No,No
CUST50803,Male,No,No,Unknow,No
CUST50804,Female,No,No,No,No
CUST50805,Female,Yes,Yes,No,No
CUST50806,Female,No,Unknown,No,Yes
CUST50807,Male,No,No,Unknow,No
CUST50808,Female,No,Yes,Yes,No
CUST50809,Male,No,Yes,Unknow,Yes
CUST50810,Female,Yes,No,No,No
CUST50811,Male,Yes,Yes,No,No
CUST50812,Female,No,No,Yes,No
CUST50813,Male,No,No,No,No
CUST50814,Male,Yes,No,Yes,Yes
CUST50815,Female,No,No,No,No
CUST50816,Male,Yes,Yes,No,No
CUST50817,Male,No,Yes,No,No
CUST50818,Male,No,No,No,No
CUST50819,Male,No,Yes,Yes,No
CUST50820,Male,No,Yes,Yes,No
CUST50821,Male,No,Yes,No,Yes
CUST50822,Male,No,Yes,Yes,Yes
CUST50823,Female,Yes,No,No,No
CUST50824,Female,No,No,No,Yes
CUST50825,Female,Yes,Yes,Yes,Yes
CUST50826,Female,No,No,Yes,No
CUST50827,Male,No,Yes,No,No
CUST50828,Female,No,No,Unknow,Yes
CUST50829,Male,No,No,No,Yes
CUST50830,Male,No,No,Yes,Yes
CUST50831,Female,No,No,No,Yes
CUST50832,Female,Yes,Yes,Yes,No
CUST50833,Male,No,No,No,No
CUST50834,Female,Yes,Yes,Yes,No
CUST50835,Female,No,No,No,Yes
CUST50836,Female,No,No,No,Yes
CUST50837,Male,No,No,Yes,No
CUST50838,Female,Yes,Yes,No,No
CUST50839,Male,No,Yes,No,No
CUST50840,Male,Yes,Yes,No,No
CUST50841,Female,No,Yes,Yes,Yes
CUST50842,Male,Yes,Unknown,Yes,Yes
CUST50843,Male,No,No,No,No
CUST50844,Female,No,Yes,Yes,No
CUST50845,Female,No,No,No,No
CUST50846,Female,No,No,No,Yes
CUST50847,Male,No,No,Yes,No
CUST50848,Male,No,No,No,Yes
CUST50849,Female,No,No,No,No
CUST50850,Female,No,No,No,Yes
CUST50851,Female,Yes,No,Yes,Yes
CUST50852,Female,No,No,No,Yes
CUST50853,Male,Yes,No,No,Yes
CUST50854,Female,Yes,Yes,No,No
CUST50855,Male,Yes,Yes,No,No
CUST50856,Female,No,No,No,Yes
CUST50857,Male,No,Yes,Yes,Yes
CUST50858,Male,No,No,No,Yes
CUST50859,Female,No,Yes,Yes,Yes
CUST50860,Female,No,Yes,No,No
CUST50861,Male,No,No,No,No
CUST50862,Male,No,No,No,No
CUST50863,Male,No,No,No,Yes
CUST50864,Female,No,No,No,No
CUST50865,Female,No,No,Yes,Yes
CUST50866,Female,Yes,Yes,No,Yes
CUST50867,Female,No,No,Yes,No
CUST50868,Female,No,Yes,No,No
CUST50869,Male,No,Yes,No,Yes
CUST50870,Female,Yes,Yes,Yes,Yes
CUST50871,Male,No,Unknown,Yes,Yes
CUST50872,Male,No,No,No,No
CUST50873,Female,No,No,No,Yes
CUST50874,Male,No,Yes,No,No
CUST50875,Female,No,No,Unknow,No
CUST50876,Male,Yes,Yes,No,Yes
CUST50877,Female,No,Yes,No,Yes
CUST50878,Male,No,No,No,Yes
CUST50879,Male,No,Unknown,No,No
CUST50880,Female,No,No,No,No
CUST50881,Male,Yes,No,Yes,No
CUST50882,Male,No,No,No,No
CUST50883,Female,Yes,No,No,Yes
CUST50884,Male,Yes,Yes,No,Yes
CUST50885,Male,Yes,No,Yes,Yes
CUST50886,Female,No,Yes,Yes,Yes
CUST50887,Male,Yes,No,No,No
CUST50888,Male,No,Yes,No,Yes
CUST50889,Male,Yes,No,Yes,Yes
CUST50890,Female,Yes,No,No,No
CUST50891,Male,No,No,No,No
CUST50892,Female,No,Unknown,No,Yes
CUST50893,Female,Yes,Yes,Yes,Yes
CUST50894,Male,No,No,Yes,Yes
CUST50895,Unknown,No,Yes,No,Yes
CUST50896,Female,No,Yes,No,No
CUST50897,Female,Yes,Yes,No,Yes
CUST50898,Female,No,Yes,No,No
CUST50899,Female,No,Yes,No,No
CUST50900,Female,No,Yes,Yes,Unknown
CUST50901,Male,No,No,No,No
CUST50902,Male,No,Yes,Yes,No
CUST50903,Female,No,No,No,Yes
CUST50904,Male,No,Unknown,No,Yes
CUST50905,Male,No,Yes,Yes,Yes
CUST50906,Female,No,No,No,Unknown
CUST50907,Female,No,No,No,Yes
CUST50908,Male,No,Yes,No,No
CUST50909,Male,No,No,Yes,Yes
CUST50910,Male,No,No,Yes,Yes
CUST50911,Male,No,No,No,No
CUST50912,Male,No,Yes,No,Yes
CUST50913,Female,No,Yes,Unknow,No
CUST50914,Female,No,Yes,No,No
CUST50915,Female,No,No,Unknow,No
CUST50916,Female,No,Yes,Yes,No
CUST50917,Male,No,No,Yes,No
CUST50918,Female,Yes,Yes,No,Yes
CUST50919,Female,Yes,Yes,Yes,Yes
CUST50920,Male,No,No,No,Yes
CUST50921,Male,No,Unknown,Yes,Yes
CUST50922,Male,No,Yes,No,No
CUST50923,Male,No,No,No,Yes
CUST50924,Female,No,Yes,No,No
CUST50925,Male,Yes,No,Yes,Yes
CUST50926,Female,No,No,Yes,No
CUST50927,Female,No,No,No,Yes
CUST50928,Female,No,No,No,Yes
CUST50929,Female,No,No,No,Yes
CUST50930,Female,Yes,Yes,No,No
CUST50931,Male,No,No,No,Yes
CUST50932,Male,No,Yes,No,No
CUST50933,Female,No,No,No,Yes
CUST50934,Male,No,No,Yes,Yes
CUST50935,Male,No,No,Yes,Yes
CUST50936,Female,No,Yes,No,No
CUST50937,Female,No,Unknown,No,No
CUST50938,Male,No,Yes,Yes,No
CUST50939,Female,Yes,No,No,No
CUST50940,Male,No,No,No,Yes
CUST50941,Male,No,Yes,No,No
CUST50942,Female,No,Yes,No,No
CUST50943,Male,Yes,Yes,No,Yes
CUST50944,Female,No,No,No,Yes
CUST50945,Female,No,No,Yes,Yes
CUST50946,Male,No,No,No,No
CUST50947,Male,No,No,No,Yes
CUST50948,Female,No,Yes,No,Yes
CUST50949,Male,No,No,No,Yes
CUST50950,Female,Yes,No,No,Yes
CUST50951,Female,No,No,Yes,Yes
CUST50952,Male,Yes,Unknown,Yes,Yes
CUST50953,Female,No,No,No,No
CUST50954,Male,No,No,No,Yes
CUST50955,Female,Yes,No,Yes,No
CUST50956,Male,No,No,No,No
CUST50957,Female,No,No,No,No
CUST50958,Male,No,Unknown,No,No
CUST50959,Female,Yes,Yes,No,Yes
CUST50960,Female,No,No,Yes,No
CUST50961,Female,No,Yes,Yes,No
CUST50962,Male,No,Yes,No,No
CUST50963,Female,No,Yes,No,Yes
CUST50964,Female,No,No,No,Yes
CUST50965,Male,No,No,Yes,Yes
CUST50966,Female,Yes,No,Yes,Yes
CUST50967,Male,No,No,No,No
CUST50968,Male,Yes,No,Yes,Yes
CUST50969,Female,No,No,Yes,No
CUST50970,Male,No,No,No,Yes
CUST50971,Male,Yes,No,No,No
CUST50972,Male,No,Yes,Yes,Yes
CUST50973,Unknown,No,Yes,No,Yes
CUST50974,Male,Yes,No,Yes,Yes
CUST50975,Male,Yes,Yes,Yes,No
CUST50976,Unknown,No,No,Yes,Yes
CUST50977,Female,Yes,No,No,Yes
CUST50978,Male,No,No,No,No
CUST50979,Female,No,No,Yes,Yes
CUST50980,Male,Yes,No,Yes,Yes
CUST50981,Male,No,Yes,No,Yes
CUST50982,Female,No,No,No,No
CUST50983,Male,No,No,Yes,No
CUST50984,Male,No,No,No,Yes
CUST50985,Male,Yes,Unknown,Yes,No
CUST50986,Female,No,No,Yes,No
CUST50987,Male,No,No,No,No
CUST50988,Male,No,No,No,Yes
CUST50989,Female,No,No,No,No
CUST50990,Male,No,Yes,Yes,Yes
CUST50991,Female,Yes,No,No,Yes
CUST50992,Female,No,Yes,No,No
CUST50993,Female,No,Yes,No,No
CUST50994,Female,No,No,Yes,Yes
CUST50995,Female,No,No,No,No
CUST50996,Male,No,Yes,Yes,Yes
CUST50997,Female,No,Yes,Yes,Yes
CUST50998,Male,No,Yes,Yes,Yes
CUST50999,Female,Yes,Yes,Yes,No
CUST51000,Male,No,No,No,No
CUST51001,Female,No,Yes,No,Yes
CUST51002,Female,No,Yes,No,No
CUST51003,Male,No,No,Yes,Yes
CUST51004,Male,No,Yes,No,No
CUST51005,Female,No,Yes,No,Yes
CUST51006,Male,No,Yes,No,No
CUST51007,Male,Yes,Yes,Unknow,No
CUST51008,Male,No,No,Unknow,No
CUST51009,Male,No,Yes,No,No
CUST51010,Male,No,No,No,Yes
CUST51011,Female,Yes,No,No,Yes
CUST51012,Male,No,No,No,No
CUST51013,Male,No,No,Yes,Yes
CUST51014,Female,No,Yes,No,No
CUST51015,Male,No,No,Unknow,Yes
CUST51016,Male,No,Yes,Yes,No
CUST51017,Female,No,No,No,No
CUST51018,Female,No,Yes,Yes,Yes
CUST51019,Female,No,Yes,Yes,No
CUST51020,Male,Yes,Yes,No,No
CUST51021,Male,Yes,No,Yes,No
CUST51022,Female,No,Yes,Yes,Yes
CUST51023,Male,No,No,No,Yes
CUST51024,Female,No,No,Yes,Yes
CUST51025,Female,Yes,No,Yes,No
CUST51026,Male,Yes,Unknown,Yes,No
CUST51027,Male,No,No,No,No
CUST51028,Female,No,No,No,No
CUST51029,Male,No,Yes,Yes,No
CUST51030,Male,No,No,No,Yes
CUST51031,Male,No,No,Yes,Yes
CUST51032,Female,No,No,Yes,No
CUST51033,Male,No,Yes,Yes,Yes
CUST51034,Male,No,No,Yes,No
CUST51035,Female,Unknown,No,No,Yes
CUST51036,Female,No,No,Yes,No
CUST51037,Male,No,No,No,Yes
CUST51038,Female,No,No,Yes,Yes
CUST51039,Female,Yes,No,No,Yes
CUST51040,Male,No,No,No,Yes
CUST51041,Male,No,No,Unknow,Yes
CUST51042,Female,Yes,No,Yes,Yes
CUST51043,Male,No,No,Yes,No
CUST51044,Male,No,Yes,No,Yes
CUST51045,Female,No,Yes,No,No
CUST51046,Unknown,No,Yes,Yes,No
CUST51047,Unknown,No,No,Yes,Yes
CUST51048,Female,No,Yes,Yes,Yes
CUST51049,Female,No,No,No,Yes
CUST51050,Female,No,No,No,No
CUST51051,Male,No,Yes,Yes,Yes
CUST51052,Female,Yes,Yes,No,Yes
CUST51053,Female,No,Yes,Unknow,No
CUST51054,Female,Yes,No,Yes,Yes
CUST51055,Female,No,No,No,Yes
CUST51056,Male,No,No,No,Yes
CUST51057,Male,No,Yes,No,Yes
CUST51058,Male,No,No,No,Yes
CUST51059,Male,No,No,No,No
CUST51060,Male,Yes,No,Yes,Yes
CUST51061,Male,No,No,No,Yes
CUST51062,Male,No,No,Unknow,No
CUST51063,Male,No,No,No,Yes
CUST51064,Male,No,Yes,No,Yes
CUST51065,Female,No,Yes,No,Yes
CUST51066,Female,No,Yes,No,Yes
CUST51067,Male,No,No,Unknow,No
CUST51068,Female,No,Yes,Yes,Yes
CUST51069,Male,No,No,Yes,No
CUST51070,Male,No,No,Yes,Yes
CUST51071,Male,Yes,Unknown,Yes,Yes
CUST51072,Male,No,Yes,Yes,Yes
CUST51073,Male,No,No,Yes,No
CUST51074,Male,No,Yes,No,No
CUST51075,Female,No,Yes,No,Yes
CUST51076,Female,No,No,No,No
CUST51077,Male,No,No,No,No
CUST51078,Female,No,Yes,No,Yes
CUST51079,Female,Yes,No,No,No
CUST51080,Female,No,No,Yes,No
CUST51081,Female,No,No,Yes,Yes
CUST51082,Female,Yes,Yes,Unknow,No
CUST51083,Male,No,Yes,No,Yes
CUST51084,Male,No,Yes,Yes,No
CUST51085,Male,No,Unknown,No,No
CUST51086,Male,No,No,No,No
CUST51087,Male,Yes,No,No,No
CUST51088,Female,No,No,Yes,Yes
CUST51089,Female,No,Yes,No,No
CUST51090,Female,No,No,Yes,No
CUST51091,Female,Yes,Yes,No,No
CUST51092,Female,Yes,No,Yes,No
CUST51093,Female,No,Unknown,No,No
CUST51094,Male,No,No,No,No
CUST51095,Female,Yes,No,No,Yes
CUST51096,Female,No,No,Yes,No
CUST51097,Male,No,No,Yes,No
CUST51098,Male,No,No,No,No
CUST51099,Male,No,Yes,No,Yes
CUST51100,Male,No,Yes,No,Yes
CUST51101,Female,No,Yes,No,Yes
CUST51102,Female,No,Yes,No,Yes
CUST51103,Female,Yes,Yes,No,Yes
CUST51104,Female,No,Yes,Yes,Yes
CUST51105,Male,No,Yes,No,Yes
CUST51106,Male,Yes,Unknown,Yes,Yes
CUST51107,Male,No,No,Yes,No
CUST51108,Male,Yes,Yes,Unknow,Yes
CUST51109,Female,No,No,Yes,No
CUST51110,Female,No,No,Yes,Yes
CUST51111,Female,Yes,Yes,No,Yes
CUST51112,Female,No,No,Yes,No
CUST51113,Female,No,No,No,Unknown
CUST51114,Male,No,No,No,Yes
CUST51115,Female,No,Yes,No,Yes
CUST51116,Male,No,No,No,Yes
CUST51117,Female,No,Yes,No,No
CUST51118,Female,No,No,Yes,Yes
CUST51119,Female,No,No,No,No
CUST51120,Male,No,Yes,No,Yes
CUST51121,Female,Yes,No,No,Yes
CUST51122,Male,No,No,No,No
CUST51123,Unknown,Yes,No,Unknow,Yes
CUST51124,Male,Yes,No,No,No
CUST51125,Female,Yes,Unknown,No,Yes
CUST51126,Male,No,Yes,No,Yes
CUST51127,Male,Yes,No,No,No
CUST51128,Female,Yes,Yes,No,Yes
CUST51129,Male,No,No,Yes,No
CUST51130,Male,No,No,No,No
CUST51131,Female,Yes,No,No,Yes
CUST51132,Male,No,No,Unknow,Yes
CUST51133,Male,No,No,Unknow,Yes
CUST51134,Female,No,Yes,No,Yes
CUST51135,Male,No,Yes,Yes,No
CUST51136,Female,No,Yes,Yes,No
CUST51137,Female,No,No,No,No
CUST51138,Female,No,Yes,Yes,Yes
CUST51139,Female,No,No,Yes,No
CUST51140,Male,No,Yes,No,No
CUST51141,Male,No,Yes,Yes,No
CUST51142,Male,No,No,No,No
CUST51143,Female,No,No,Yes,No
CUST51144,Male,No,No,No,No
CUST51145,Male,Yes,No,Yes,No
CUST51146,Male,Yes,No,No,Yes
CUST51147,Female,No,Yes,No,No
CUST51148,Male,No,No,Yes,Yes
CUST51149,Female,No,Yes,No,Yes
CUST51150,Male,Yes,Unknown,No,Yes
CUST51151,Male,No,No,No,No
CUST51152,Female,No,Yes,No,No
CUST51153,Male,No,Yes,No,No
CUST51154,Male,No,No,No,Yes
CUST51155,Female,No,No,Yes,No
CUST51156,Male,No,No,No,No
CUST51157,Unknown,No,No,No,Yes
CUST51158,Male,No,Yes,Yes,No
CUST51159,Female,Yes,No,No,No
CUST51160,Male,No,Yes,Yes,Yes
CUST51161,Male,No,Yes,No,No
CUST51162,Female,No,Yes,No,No
CUST51163,Female,Yes,No,No,Yes
CUST51164,Female,No,No,Yes,No
CUST51165,Female,Yes,No,No,Yes
CUST51166,Female,Yes,No,No,Yes
CUST51167,Female,Yes,Yes,Unknow,Yes
CUST51168,Female,No,No,No,Yes
CUST51169,Male,No,Yes,Unknow,No
CUST51170,Male,No,No,No,Yes
CUST51171,Female,No,No,No,No
CUST51172,Male,No,Yes,No,Yes
CUST51173,Male,No,No,No,No
CUST51174,Female,No,Yes,Yes,No
CUST51175,Male,No,No,Yes,Yes
CUST51176,Male,No,No,No,No
CUST51177,Female,Yes,No,Yes,Yes
CUST51178,Male,No,Unknown,Yes,Yes
CUST51179,Male,No,No,No,Yes
CUST51180,Female,No,No,No,Yes
CUST51181,Male,No,No,Yes,No
CUST51182,Male,No,Yes,No,No
CUST51183,Male,No,No,No,Yes
CUST51184,Female,No,No,No,No
CUST51185,Male,No,Yes,Yes,Yes
CUST51186,Male,No,Unknown,Yes,Yes
